sentenceID,gold_label,sentence
100210,0,"Ms. DiPierro wrote that she had received a diagnosis of anxiety and bipolar disorder, and feared that going through withdrawal from methadone, even if she was tapered off it, could compel her to attempt suicide.."
100211,0,"Companies like Wal-Mart, Home Depot, Target, and Whole Foods would take major hits to their bottom lines if they couldn't have store shelves stocked for the spring shopping season."
100212,0,"If they then contracted a condition which their plan did not cover, they would have to wait six months before returning to the Obamacare exchange."
100213,0,"""If we don't take a break before (moving above) the April highs, we're going to be extended and overbought, so it will be a dangerous breakout,"" said John Schlitz, chief U.S."
100214,0,I know they will say whatever they think their torturers want them to say if they believe it will stop their suffering.
100215,0,"In that hearing, Mr. Whitaker generally would not say if he had communicated with the president about the case, which led to charges against Michael D."
100216,0,"It was remarkable - so we were down in the tunnels where we could see 3,000 years ago, and 2,000 years ago, if I have the history just right - to see the remarkable history of the faith in this place, and the work that our administration's done, to make sure that this democracy in the Middle East, that this Jewish state, remains."
100217,0,"New high-altitude airplanes would have to be created, but companies dedicated to the Industrial Internet of Things (powered by drones and automation) could design systems capable of taking off, depositing material, landing, refueling, and monitoring progress without much human interaction."
100218,1,"""My advice to the president, for whatever it's worth, is that you are probably stronger today than you have been at any time in your presidency,"" he said, adding, ""And if I were you, Mr. President, I would focus on what's next for the country.""."
100219,0,"If there are just a few players and if the drug treats a small group of patients, as is the case with Wilson disease, the companies will try to make as much profit as they can."
100220,0,"People who fail the test become ineligible for welfare for a year, though this is dropped to six months if they prove that they have successfully completed drug treatment (which they must pay for)."
100221,0,"""I could call Mr. Manafort and Mr. Gates liars,"" she said, but ""Mr. Manafort was a longtime client."" If she challenged him, she said, it was also possible her company could be sued.."
100222,0,"""I wouldn't be surprised if it was five years, and I wouldn't be surprised if it was 25 years,"" said Jeanne Loring, a researcher at the Scripps Research Institute, who, with the San Diego Zoo, hopes to use I.V.G."
100223,0,"A crisis team could respond to the call, with police assistance if needed, to determine the safest and most clinically appropriate disposition."
